Study,Plot,TRT,GT,Wh,Pop,Rep,RXA,SXA,CXA,CSR,CF,CCS,Num,Dens,Perim,Pmdiff,AA,AAP,MXN,MXA,MXP,MXM,MXL,MXW,Lwmax,Lwrat,ECC,JSM,J_max,J_med,CDM,CD24med,AvgCDiam,MaxCD,HYP,OUT,CD35avg,INN
PA15,310,LN,Mo-201,2,IBM,3,0.726084995,0.155439511,0.570645483,3.671173938,7.5,1364.337013,NA,NA,NA,NA,0.04265603,7.47504916,8,0.038291601,24.6344063,5336.868866,NA,NA,NA,1.179294528,NA,NA,NA,NA,36.4242,NA,NA,38.039325,NA,NA,NA,NA
PA15,311,LN,Mo-365,2,IBM,3,1.118509707,0.337114214,0.781395493,2.31789542,10,948.6311,NA,NA,NA,NA,0.142708379,18.26327131,15,0.06502149,19.28767392,4447.573753,NA,NA,NA,1.221956868,NA,NA,NA,NA,30.4377,NA,NA,26.8437375,NA,NA,NA,NA
PA15,311,LN,Mo-365,2,IBM,3,1.195156973,0.33730628,0.857850693,2.543239611,10,1167.04675,NA,NA,NA,NA,0.160632594,18.72500605,16,0.059500093,17.63978201,3955.118324,NA,NA,NA,1.129210541,NA,NA,NA,NA,31.2793,NA,NA,29.7966,NA,NA,NA,NA
PA15,401,LN,Mo-126,2,IBM,4,0.908318097,0.224627059,0.683691038,3.043671767,10,909.2424875,NA,NA,NA,NA,0.24495212,35.82789694,10,0.04480074,19.94449813,4876.984592,NA,NA,NA,1.294547567,NA,NA,NA,NA,30.29885,NA,NA,26.5045875,NA,NA,NA,NA
PA15,401,LN,Mo-126,2,IBM,4,1.070867364,0.206794917,0.864072447,4.178402736,10,1009.964125,NA,NA,NA,NA,0.380759198,44.06565667,8,0.041526915,20.08120686,4989.409439,NA,NA,NA,1.100931702,NA,NA,NA,NA,29.2534,NA,NA,27.10665,NA,NA,NA,NA
PA15,402,LN,Mo-059,2,IBM,4,1.428220846,0.392264913,1.035955933,2.64095997,11.5,1136.260425,NA,NA,NA,NA,0.170988521,16.50538554,14,0.062687221,15.9808382,4582.704444,NA,NA,NA,1.156673424,NA,NA,NA,NA,30.8191,NA,NA,24.5836,NA,NA,NA,NA
PA15,402,LN,Mo-059,2,IBM,4,1.274619575,0.330287204,0.94433237,2.859124901,10.5,1068.601025,NA,NA,NA,NA,0.041223744,4.365385058,10,0.065869773,19.94318035,6049.130883,NA,NA,NA,1.160072053,NA,NA,NA,NA,29.1166,NA,NA,28.3863875,NA,NA,NA,NA
PA15,403,LN,Mo-178,2,IBM,4,0.875977585,0.242,0.633977586,2.619742094,8,1367.5029,NA,NA,NA,NA,0.195545705,30.84426162,10,0.042872926,17.71608509,4055.363633,NA,NA,NA,1.112493717,NA,NA,NA,NA,30.0304,NA,NA,31.6620625,NA,NA,NA,NA
PA15,403,LN,Mo-178,2,IBM,4,0.978356708,0.250947022,0.727409686,2.898658369,9.5,1636.037963,NA,NA,NA,NA,0.159649941,21.94773377,9,0.044752203,17.83332692,5009.036601,NA,NA,NA,1.135293223,NA,NA,NA,NA,33.0937,NA,NA,34.1146625,NA,NA,NA,NA
PA15,404,LN,Mo-129,2,IBM,4,0.574113231,0.114479555,0.459633676,4.014984831,8,989.8799,NA,NA,NA,NA,0.199277898,43.3558089,8,0.029228451,25.53159023,4151.066069,NA,NA,NA,1.241709714,NA,NA,NA,NA,29.03555,NA,NA,27.7695,NA,NA,NA,NA
PA15,404,LN,Mo-129,2,IBM,4,0.64353947,0.117739445,0.525800026,4.465793315,8.5,1086.9643,NA,NA,NA,NA,0.101826728,19.36605602,7,0.025604848,21.74704301,3829.475748,NA,NA,NA,1.120342356,NA,NA,NA,NA,27.6596,NA,NA,25.7512375,NA,NA,NA,NA
PA15,405,LN,Mo-201,2,IBM,4,1.296363418,0.372538065,0.923825353,2.479814657,9,1287.95335,NA,NA,NA,NA,0.397008089,42.97436607,13,0.06149773,16.50777092,4832.18955,NA,NA,NA,1.082255753,NA,NA,NA,NA,35.08185,NA,NA,32.2968125,NA,NA,NA,NA
PA15,405,LN,Mo-201,2,IBM,4,1.480582615,0.363690723,1.116891892,3.070993629,9,1265.9598,NA,NA,NA,NA,0.208624148,18.67899208,13,0.071947879,19.7827096,5155.328726,NA,NA,NA,1.178824506,NA,NA,NA,NA,33.6629,NA,NA,31.178325,NA,NA,NA,NA
PA15,406,LN,Mo-323,2,IBM,4,0.960400786,0.21137463,0.749026156,3.543595345,9,1414.717375,NA,NA,NA,NA,0.020697997,2.763321046,6,0.037390854,17.68937641,6664.06278,NA,NA,NA,1.06081587,NA,NA,NA,NA,37.3447,NA,NA,27.4209375,NA,NA,NA,NA
PA15,406,LN,Mo-323,2,IBM,4,1.286307351,0.24929492,1.037012432,4.15978165,9,1743.0338,NA,NA,NA,NA,0.007686051,0.741172532,8,0.054866067,22.00849787,7806.384598,NA,NA,NA,1.071543169,NA,NA,NA,NA,45.64375,NA,NA,40.94825,NA,NA,NA,NA
PA15,407,LN,Mo-277,2,IBM,4,0.664936732,0.147671912,0.517264819,3.502797598,8,1316.841258,NA,NA,NA,NA,0,0,7,0.030180441,20.43749572,4291.606973,NA,NA,NA,1.096292722,NA,NA,NA,NA,32.74725,NA,NA,33.7921375,NA,NA,NA,NA
PA15,407,LN,Mo-277,2,IBM,4,0.692232889,0.14453435,0.547698539,3.789400499,7.5,1344.859992,NA,NA,NA,NA,0.202390427,36.9528879,8,0.032195637,22.27542229,4174.81,NA,NA,NA,1.155088803,NA,NA,NA,NA,31.8041,NA,NA,33.7271375,NA,NA,NA,NA
PA15,408,LN,Mo-365,2,IBM,4,0.990989889,0.22852344,0.762466449,3.33649121,10.5,1160.479075,NA,NA,NA,NA,0.312681341,41.00919342,10,0.046926907,20.53483324,5107.052425,NA,NA,NA,1.16578526,NA,NA,NA,NA,31.4946,NA,NA,24.200825,NA,NA,NA,NA
PA15,408,LN,Mo-365,2,IBM,4,1.290387194,0.294137481,0.996249714,3.387020623,10,1585.480538,NA,NA,NA,NA,0.416816132,41.83851959,11,0.069992203,23.79574428,6727.123815,NA,NA,NA,1.25987559,NA,NA,NA,NA,35.5126,NA,NA,34.9399875,NA,NA,NA,NA
PA15,409,LN,Mo-181,2,IBM,4,0.696133106,0.145079663,0.551053443,3.798281792,8.5,1349.349875,NA,NA,NA,NA,0.323603922,58.7245985,8,0.046829672,32.27859138,5963.668534,NA,NA,NA,1.237293569,NA,NA,NA,NA,30.5857,NA,NA,32.8878625,NA,NA,NA,NA
PA15,409,LN,Mo-181,2,IBM,4,0.996853519,0.173877114,0.822976405,4.733092173,10,1435.0477,NA,NA,NA,NA,0.232925463,28.30281184,9,0.039809411,22.89514164,4637.42527,NA,NA,NA,1.090488919,NA,NA,NA,NA,34.0858,NA,NA,25.4664625,NA,NA,NA,NA
PA15,410,LN,Mo-352,2,IBM,4,0.802582294,0.197603118,0.604979176,3.061587201,9,1091.626588,NA,NA,NA,NA,0.115255485,19.05114915,11,0.0335669,16.9870296,3231.616071,NA,NA,NA,1.14804609,NA,NA,NA,NA,32.25085,NA,NA,31.0607625,NA,NA,NA,NA
PA15,410,LN,Mo-352,2,IBM,4,1.135121404,0.262702599,0.872418805,3.320937089,10,1642.576925,NA,NA,NA,NA,0.417772766,47.88672184,16,0.053013567,20.18006941,3540.395442,NA,NA,NA,1.155445115,NA,NA,NA,NA,34.96375,NA,NA,35.738875,NA,NA,NA,NA
PA15,411,LN,Mo-030,2,IBM,4,1.195641657,0.253538664,0.942102993,3.715815883,8,2157.794313,NA,NA,NA,NA,0.243400777,25.83589894,10,0.064123795,25.29152534,6999.463152,NA,NA,NA,1.276845298,NA,NA,NA,NA,43.66665,NA,NA,44.5548375,NA,NA,NA,NA
PA15,411,LN,Mo-030,2,IBM,4,1.042268325,0.192301604,0.849966722,4.419966891,8.5,2045.581275,NA,NA,NA,NA,0.223541705,26.30005378,10,0.048253729,25.0927335,4770.69863,NA,NA,NA,1.269528038,NA,NA,NA,NA,39.3746,NA,NA,40.0683375,NA,NA,NA,NA
PA15,501,HN,Mo-323,2,IBM,5,1.065101456,0.27361016,0.791491296,2.89277012,9,1333.144438,NA,NA,NA,NA,0.221209906,27.94849511,9,0.049261094,18.00411728,5429.501689,NA,NA,NA,1.14087657,NA,NA,NA,NA,33.2955,NA,NA,33.83845,NA,NA,NA,NA
PA15,501,HN,Mo-323,2,IBM,5,0.773947576,0.169436187,0.604511389,3.567782056,8.5,1273.6369,NA,NA,NA,NA,0.175594247,29.04730169,6,0.030996032,18.2936319,5199.356445,NA,NA,NA,1.06171271,NA,NA,NA,NA,33.0239,NA,NA,30.08355,NA,NA,NA,NA
PA15,502,HN,Mo-352,2,IBM,5,0.883942771,0.236203754,0.647739017,2.742289251,10,1204.4305,NA,NA,NA,NA,0.065624382,10.13129985,13,0.042754511,18.1006905,3728.643699,NA,NA,NA,1.249917118,NA,NA,NA,NA,27.4146,NA,NA,29.0257875,NA,NA,NA,NA
PA15,502,HN,Mo-352,2,IBM,5,0.884463829,0.176376972,0.708086856,4.014621906,11,1107.366688,NA,NA,NA,NA,0.029258897,4.132105622,12,0.022641886,12.83721204,2048.116825,NA,NA,NA,1.112709234,NA,NA,NA,NA,32.0561,NA,NA,26.387825,NA,NA,NA,NA
PA15,503,HN,Mo-181,2,IBM,5,0.969408804,0.199911704,0.769497101,3.849184849,9,1814.210413,NA,NA,NA,NA,0.180579717,23.46723812,8,0.055674839,27.84971441,7042.961059,NA,NA,NA,1.147391691,NA,NA,NA,NA,31.752,NA,NA,36.0308125,NA,NA,NA,NA
PA15,503,HN,Mo-181,2,IBM,5,0.909916462,0.177628034,0.732288428,4.122594912,8,1559.705663,NA,NA,NA,NA,0.178946237,24.43657855,8,0.049451676,27.84001767,6174.849429,NA,NA,NA,1.20838465,NA,NA,NA,NA,37.47565,NA,NA,43.331725,NA,NA,NA,NA
PA15,504,HN,Mo-030,2,IBM,5,1.257173427,0.267820457,0.98935297,3.694090368,8,1724.442263,NA,NA,NA,NA,0.314815793,31.82037177,9,0.064992967,24.26736487,7428.304893,NA,NA,NA,1.254662176,NA,NA,NA,NA,42.1648,NA,NA,41.9187125,NA,NA,NA,NA
PA15,504,HN,Mo-030,2,IBM,5,1.294486828,0.271345786,1.023141042,3.770617027,8.5,2219.614738,NA,NA,NA,NA,0.259204028,25.3341443,9,0.063038941,23.23195852,7280.779475,NA,NA,NA,1.116045438,NA,NA,NA,NA,43.4977,NA,NA,40.9305,NA,NA,NA,NA
PA15,505,HN,Mo-129,2,IBM,5,1.1687919,0.307223183,0.861568717,2.804374033,9,1320.709763,NA,NA,NA,NA,0.084176102,9.770097272,15,0.059075035,19.22870337,4261.186207,NA,NA,NA,1.212520678,NA,NA,NA,NA,35.63765,NA,NA,30.74475,NA,NA,NA,NA
PA15,505,HN,Mo-129,2,IBM,5,1.139991492,0.255643191,0.884348301,3.459307082,8,2314.115025,NA,NA,NA,NA,0.173072031,19.57057311,9,0.056927595,22.26837898,6428.584082,NA,NA,NA,1.095382692,NA,NA,NA,NA,41.18205,NA,NA,43.2477875,NA,NA,NA,NA
PA15,506,HN,Mo-365,2,IBM,5,1.63698333,0.422150734,1.214832595,2.877722331,13.5,1160.292238,NA,NA,NA,NA,0.048076408,3.957451305,16,0.074187353,17.57366426,5311.609287,NA,NA,NA,1.172661629,NA,NA,NA,NA,29.1255,NA,NA,19.5333375,NA,NA,NA,NA
PA15,506,HN,Mo-365,2,IBM,5,1.47073076,0.377842257,1.092888503,2.892446468,11.5,1276.994538,NA,NA,NA,NA,0.145911193,13.35096788,13,0.068529936,18.13718147,5721.135065,NA,NA,NA,1.156791676,NA,NA,NA,NA,33.1304,NA,NA,21.9332125,NA,NA,NA,NA
PA15,507,HN,Mo-277,2,IBM,5,0.939894542,0.24262189,0.697272652,2.873906602,7.5,1641.581417,NA,NA,NA,NA,0.186587994,26.75968919,10,0.052358776,21.58040072,5305.753294,NA,NA,NA,1.201347111,NA,NA,NA,NA,38.6012,NA,NA,35.6762875,NA,NA,NA,NA
PA15,507,HN,Mo-277,2,IBM,5,1.096778181,0.234461387,0.862316795,3.677862728,7.5,2001.400958,NA,NA,NA,NA,0.307750187,35.68876182,10,0.050536551,21.55431733,5243.697198,NA,NA,NA,1.197898347,NA,NA,NA,NA,44.2821,NA,NA,46.5699,NA,NA,NA,NA
PA15,508,HN,Mo-126,2,IBM,5,0.948535108,0.207114416,0.741420692,3.57976382,10.5,999.2547375,NA,NA,NA,NA,0.245027106,33.04832309,11,0.053424911,25.79487803,5203.135028,NA,NA,NA,1.499480477,NA,NA,NA,NA,28.3023,NA,NA,26.145125,NA,NA,NA,NA
PA15,508,HN,Mo-126,2,IBM,5,1.389066496,0.286103464,1.102963032,3.855119467,10.5,1460.919563,NA,NA,NA,NA,0.226527951,20.53812723,10,0.05815123,20.32524499,5813.747468,NA,NA,NA,1.186034294,NA,NA,NA,NA,37.0242,NA,NA,30.8608125,NA,NA,NA,NA
PA15,509,HN,Mo-201,2,IBM,5,0.917412914,0.245778051,0.671634864,2.732688547,9.5,991.0216375,NA,NA,NA,NA,0.025719172,3.829338453,13,0.049057321,19.96000882,4130.23556,NA,NA,NA,1.094572559,NA,NA,NA,NA,28.0982,NA,NA,27.5658625,NA,NA,NA,NA
PA15,509,HN,Mo-201,2,IBM,5,0.951298171,0.251467045,0.699831126,2.782993399,8,1188.01495,NA,NA,NA,NA,0.161575448,23.0877767,10,0.05528979,21.98689297,5353.11299,NA,NA,NA,1.203139884,NA,NA,NA,NA,34.9065,NA,NA,30.8313875,NA,NA,NA,NA
PA15,510,HN,Mo-059,2,IBM,5,1.356595728,0.368378661,0.988217068,2.682612141,8.5,1840.73205,NA,NA,NA,NA,0.114425613,11.57899581,10,0.083200821,22.58567876,7781.158971,NA,NA,NA,1.144965837,NA,NA,NA,NA,42.5771,NA,NA,40.3511375,NA,NA,NA,NA
PA15,510,HN,Mo-059,2,IBM,5,1.451965693,0.388853698,1.063111995,2.733963958,9,1739.863325,NA,NA,NA,NA,0.385230692,36.23613443,13,0.089764182,23.08430709,7470.628236,NA,NA,NA,1.218130162,NA,NA,NA,NA,37.8079,NA,NA,36.0485375,NA,NA,NA,NA
PA15,601,HN,Mo-277,2,IBM,6,1.048251375,0.269800914,0.77845046,2.885277325,7.5,1979.177983,NA,NA,NA,NA,0.276902182,35.57094458,9,0.05266671,19.52058263,5795.382278,NA,NA,NA,1.220216993,NA,NA,NA,NA,40.9628,NA,NA,41.6360375,NA,NA,NA,NA
PA15,601,HN,Mo-277,2,IBM,6,0.564139008,0.135888657,0.428250352,3.15147976,7,1414.881083,NA,NA,NA,NA,0,0,7,0.026788528,19.71358633,3934.766326,NA,NA,NA,1.066536049,NA,NA,NA,NA,30.1826,NA,NA,30.099075,NA,NA,NA,NA
PA15,602,HN,Mo-201,2,IBM,6,1.173393776,0.342060745,0.83133303,2.430366657,10.5,1181.484388,NA,NA,NA,NA,0,0,15,0.054356118,15.8907793,3673.659013,NA,NA,NA,1.118274287,NA,NA,NA,NA,23.869,NA,NA,20.5556125,NA,NA,NA,NA
PA15,602,HN,Mo-201,2,IBM,6,0.795670191,0.200531828,0.595138363,2.967800025,9,963.5902375,NA,NA,NA,NA,0,0,10,0.036684498,18.29360388,3811.658681,NA,NA,NA,1.07493256,NA,NA,NA,NA,29.24655,NA,NA,28.044,NA,NA,NA,NA
PA15,603,HN,Mo-030,2,IBM,6,1.318146886,0.265096338,1.053050548,3.97233156,10,1656.919188,NA,NA,NA,NA,0.188158511,17.8679467,11,0.060859532,22.95751522,5861.355636,NA,NA,NA,1.228521158,NA,NA,NA,NA,36.559,NA,NA,33.6100875,NA,NA,NA,NA
PA15,603,HN,Mo-030,2,IBM,6,0.904615457,0.162735186,0.741880272,4.558819096,8.5,1409.023375,NA,NA,NA,NA,0.125655065,16.93737788,8,0.03139258,19.29059173,3768.770841,NA,NA,NA,1.157234407,NA,NA,NA,NA,36.1048,NA,NA,33.64305,NA,NA,NA,NA
PA15,604,HN,Mo-181,2,IBM,6,0.867516252,0.217018615,0.650497638,2.997427841,9,1207.0397,NA,NA,NA,NA,0.179653554,27.61786415,9,0.045265601,20.85793488,4984.634309,NA,NA,NA,1.153388998,NA,NA,NA,NA,29.21505,NA,NA,27.5257375,NA,NA,NA,NA
PA15,604,HN,Mo-181,2,IBM,6,0.956168565,0.177085491,0.779083073,4.399474328,10,1405.10085,NA,NA,NA,NA,0.314198726,40.32929695,10,0.048565702,27.42500343,5574.635734,NA,NA,NA,1.191919715,NA,NA,NA,NA,32.7509,NA,NA,33.5232375,NA,NA,NA,NA
PA15,605,HN,Mo-059,2,IBM,6,1.130085839,0.320924355,0.809161484,2.52134645,8.5,1543.473213,NA,NA,NA,NA,0.002627147,0.324675266,13,0.073330524,22.84978458,5602.728561,NA,NA,NA,1.21457283,NA,NA,NA,NA,36.2408,NA,NA,37.8250875,NA,NA,NA,NA
PA15,605,HN,Mo-059,2,IBM,6,1.389371143,0.509828562,1.026066766,2.864697575,9.5,NA,NA,NA,NA,NA,0.210524328,20.5176052,11,0.100727819,19.7571942,9220.228751,NA,NA,NA,1.212091731,NA,NA,NA,NA,58.5489,NA,NA,57.0153375,NA,NA,NA,NA
PA15,606,HN,Mo-323,2,IBM,6,1.185403635,0.320224957,0.865178679,2.701784044,9,1743.334225,NA,NA,NA,NA,0.25425971,29.38811557,9,0.071459711,22.31547224,7950.703505,NA,NA,NA,1.168739043,NA,NA,NA,NA,37.215,NA,NA,34.18595,NA,NA,NA,NA
PA15,606,HN,Mo-323,2,IBM,6,1.02167546,0.273757875,0.747917586,2.732040445,9,1502.973013,NA,NA,NA,NA,0.165450998,22.12155473,9,0.054737322,19.99479363,6350.617766,NA,NA,NA,1.159588577,NA,NA,NA,NA,37.03095,NA,NA,34.863775,NA,NA,NA,NA
PA15,607,HN,Mo-129,2,IBM,6,1.430209773,0.349026072,1.081183701,3.09771615,7.5,2184.577075,NA,NA,NA,NA,0.324645876,30.02689328,12,0.056782563,16.26885994,5011.752683,NA,NA,NA,1.07686,NA,NA,NA,NA,52.3742,NA,NA,49.6633875,NA,NA,NA,NA
PA15,607,HN,Mo-129,2,IBM,6,1.110972,0.24556,0.865412,3.524238475,8.5,1542.7485,NA,NA,NA,NA,0,0,10,0.050800565,20.68763865,5426.592457,NA,NA,NA,1.100811312,NA,NA,NA,NA,42.6354,NA,NA,34.3072125,NA,NA,NA,NA
PA15,608,HN,Mo-178,2,IBM,6,0.976901761,0.261352105,0.715549656,2.737875998,8,1631.217,NA,NA,NA,NA,0.257161647,35.93903574,9,0.054281237,20.76938959,6109.347386,NA,NA,NA,1.154896219,NA,NA,NA,NA,35.6781,NA,NA,38.9141,NA,NA,NA,NA
PA15,608,HN,Mo-178,2,IBM,6,0.776269506,0.187464058,0.588805448,3.140897799,7.5,1755.881738,NA,NA,NA,NA,0.161139378,27.36716839,7,0.044715799,23.85299871,6315.712162,NA,NA,NA,1.058019997,NA,NA,NA,NA,36.1118,NA,NA,34.7629125,NA,NA,NA,NA
PA15,609,HN,Mo-352,2,IBM,6,1.133360823,0.3125711,0.820789723,2.62592966,7,1913.86105,NA,NA,NA,NA,0.508105744,61.90449639,13,0.056895553,18.2024354,4740.892795,NA,NA,NA,1.174892172,NA,NA,NA,NA,41.82495,NA,NA,45.445925,NA,NA,NA,NA
PA15,610,HN,Mo-126,2,IBM,6,1.861367255,0.424262314,1.43710494,3.387302835,10.5,1926.369138,NA,NA,NA,NA,0.285575625,19.87159163,11,0.082228538,19.38153241,7449.65971,NA,NA,NA,1.118681216,NA,NA,NA,NA,37.5851,NA,NA,33.34855,NA,NA,NA,NA
PA15,610,HN,Mo-126,2,IBM,6,1.06303892,0.234795327,0.828243593,3.527513106,8,1718.351613,NA,NA,NA,NA,0.410564811,49.57053873,7,0.052629163,22.41491057,7541.561257,NA,NA,NA,1.099305983,NA,NA,NA,NA,39.53795,NA,NA,40.1104375,NA,NA,NA,NA
PA15,611,HN,Mo-365,2,IBM,6,1.575918594,0.379817399,1.196101196,3.149147987,10,1552.5591,NA,NA,NA,NA,0.279857831,23.39750446,11,0.075584649,19.90025984,7042.813461,NA,NA,NA,1.102919394,NA,NA,NA,NA,36.45705,NA,NA,34.6025875,NA,NA,NA,NA
PA15,611,HN,Mo-365,2,IBM,6,1.060250285,0.253751927,0.806498359,3.178294522,10,1353.647425,NA,NA,NA,NA,0.11626661,14.41622394,11,0.057547717,22.67873094,5183.57305,NA,NA,NA,1.21799174,NA,NA,NA,NA,33.4319,NA,NA,29.0289,NA,NA,NA,NA
PA15,701,HN,Mo-178,2,IBM,7,1.189430405,0.332282585,0.85714782,2.579574909,8,1835.595813,NA,NA,NA,NA,0.378624887,44.17264776,12,0.068380259,20.57894754,5963.044336,NA,NA,NA,1.340969077,NA,NA,NA,NA,35.01015,NA,NA,38.153,NA,NA,NA,NA
PA15,701,HN,Mo-178,2,IBM,7,1.406890441,0.359647414,1.047243027,2.9118603,8,1975.28685,NA,NA,NA,NA,0.223674136,21.35837915,12,0.069898736,19.43535058,5777.696697,NA,NA,NA,1.1981639,NA,NA,NA,NA,44.78425,NA,NA,39.279,NA,NA,NA,NA
PA15,702,HN,Mo-126,2,IBM,7,1.213397544,0.28234498,0.931052564,3.297570807,9.5,1578.87865,NA,NA,NA,NA,0.1963911,21.09344928,9,0.0756286,26.78588449,9251.761201,NA,NA,NA,1.195810471,NA,NA,NA,NA,33.1105,NA,NA,34.717775,NA,NA,NA,NA
PA15,702,HN,Mo-126,2,IBM,7,1.084197522,0.247553072,0.83664445,3.379656902,8.5,1021.824417,NA,NA,NA,NA,0.247742851,29.61148564,8,0.060452592,24.42005309,7799.97162,NA,NA,NA,1.183029407,NA,NA,NA,NA,41.0685,NA,NA,37.4313125,NA,NA,NA,NA
PA15,703,HN,Mo-059,2,IBM,7,1.53387748,0.371991667,1.161885813,3.123418923,9.5,1484.814788,NA,NA,NA,NA,0.370975818,31.92876738,12,0.071887204,19.32494999,6356.521017,NA,NA,NA,1.170349638,NA,NA,NA,NA,34.7038,NA,NA,32.34225,NA,NA,NA,NA
PA15,703,HN,Mo-059,2,IBM,7,1.396762724,0.284646984,1.11211574,3.906999912,9,1978.435963,NA,NA,NA,NA,0.22774446,20.47848549,10,0.055340338,19.44174396,5488.23784,NA,NA,NA,1.182803112,NA,NA,NA,NA,40.0308,NA,NA,38.5317375,NA,NA,NA,NA
PA15,704,HN,Mo-365,2,IBM,7,1.084302534,0.285431043,0.798871491,2.798824828,10.5,942.1065625,NA,NA,NA,NA,0.054474038,6.81887368,13,0.058547287,20.51188477,4761.205236,NA,NA,NA,1.195664935,NA,NA,NA,NA,28.3656,NA,NA,26.014925,NA,NA,NA,NA
PA15,704,HN,Mo-365,2,IBM,7,1.341778057,0.284668373,1.057109684,3.713477804,9,2401.874625,NA,NA,NA,NA,0.230674971,21.8212901,12,0.061544807,21.61982619,5127.816714,NA,NA,NA,1.166737874,NA,NA,NA,NA,39.4433,NA,NA,38.6751125,NA,NA,NA,NA
PA15,705,HN,Mo-352,2,IBM,7,0.907993577,0.252619197,0.655374379,2.594317399,9,1411.980875,NA,NA,NA,NA,0.305187595,46.56690965,13,0.053876133,21.32701461,4303.151969,NA,NA,NA,1.212005879,NA,NA,NA,NA,34.4115,NA,NA,39.365525,NA,NA,NA,NA
PA15,705,HN,Mo-352,2,IBM,7,0.953014674,0.263185629,0.689829044,2.621074129,9.333333333,1501.813142,NA,NA,NA,NA,0.398515561,57.77019162,16,0.049693635,18.88159139,2841.748266,NA,NA,NA,1.155336403,NA,NA,NA,NA,35.36856667,NA,NA,35.6586625,NA,NA,NA,NA
PA15,706,HN,Mo-277,2,IBM,7,0.865681442,0.242617082,0.62306436,2.568097661,9,1013.759342,NA,NA,NA,NA,0.010607291,1.702439023,11,0.043717103,18.01897143,4386.521129,NA,NA,NA,1.201558911,NA,NA,NA,NA,31.86715,NA,NA,28.1515875,NA,NA,NA,NA
PA15,706,HN,Mo-277,2,IBM,7,0.774742008,0.164626464,0.610115544,3.706059943,7,1636.847583,NA,NA,NA,NA,0.010464981,1.715245694,6,0.037413594,22.72635437,6850.282732,NA,NA,NA,1.091037206,NA,NA,NA,NA,36.3861,NA,NA,41.850775,NA,NA,NA,NA
PA15,707,HN,Mo-201,2,IBM,7,1.386792293,0.388101599,0.998690694,2.573271271,10,1362.29085,NA,NA,NA,NA,0.003396969,0.34014228,12,0.056708031,14.61164588,4735.520423,NA,NA,NA,1.064084026,NA,NA,NA,NA,32.68485,NA,NA,28.066925,NA,NA,NA,NA
PA15,707,HN,Mo-201,2,IBM,7,1.418559682,0.382096679,1.036463003,2.712567421,9,1364.721238,NA,NA,NA,NA,0.071155079,6.865182691,12,0.068077919,17.81693545,5852.858283,NA,NA,NA,1.136065407,NA,NA,NA,NA,35.70265,NA,NA,31.4327375,NA,NA,NA,NA
PA15,708,HN,Mo-030,2,IBM,7,1.159646299,0.208727481,0.950918818,4.555791182,8.5,2084.861675,NA,NA,NA,NA,0.397911778,41.84497882,7,0.04291613,20.56084321,6488.12864,NA,NA,NA,1.100660243,NA,NA,NA,NA,42.8352,NA,NA,40.5893,NA,NA,NA,NA
PA15,708,HN,Mo-030,2,IBM,7,0.956082295,0.156986618,0.799095677,5.090215258,8,1674.30295,NA,NA,NA,NA,0.066040602,8.264417376,7,0.033343453,21.23967854,4584.925826,NA,NA,NA,1.145142686,NA,NA,NA,NA,40.4784,NA,NA,38.23055,NA,NA,NA,NA
PA15,709,HN,Mo-181,2,IBM,7,1.075523918,0.232879747,0.842644171,3.618366057,8.5,1356.730288,NA,NA,NA,NA,0.392956605,46.63375343,9,0.046417028,19.93175831,5893.839289,NA,NA,NA,1.111352196,NA,NA,NA,NA,39.7976,NA,NA,37.844475,NA,NA,NA,NA
PA15,709,HN,Mo-181,2,IBM,7,0.824624262,0.150014443,0.674609819,4.496965781,8,1434.49585,NA,NA,NA,NA,0.208750149,30.94383496,7,0.034171513,22.77881561,4986.690332,NA,NA,NA,1.109015417,NA,NA,NA,NA,37.785,NA,NA,35.55885,NA,NA,NA,NA
PA15,710,HN,Mo-129,2,IBM,7,1.679045793,0.406144589,1.272901204,3.134108492,9,1996.482325,NA,NA,NA,NA,0.217933035,17.1209701,13,0.102359789,25.20279532,7863.355825,NA,NA,NA,1.252600038,NA,NA,NA,NA,38.9232,NA,NA,41.7196,NA,NA,NA,NA
PA15,710,HN,Mo-129,2,IBM,7,1.477570547,0.343160382,1.134410166,3.305772537,9,2331.369975,NA,NA,NA,NA,0.147429176,12.9961085,13,0.077630383,22.62218694,6955.533601,NA,NA,NA,1.18141948,NA,NA,NA,NA,44.00095,NA,NA,37.23855,NA,NA,NA,NA
PA15,711,HN,Mo-323,2,IBM,7,1.51870072,0.418625634,1.100075085,2.627825425,11,1407.401638,NA,NA,NA,NA,0.322913928,29.35380794,10,0.059050499,14.10580095,5962.21663,NA,NA,NA,1.070489809,NA,NA,NA,NA,34.9998,NA,NA,23.4767375,NA,NA,NA,NA
PA15,711,HN,Mo-323,2,IBM,7,1.114415757,0.255882128,0.858533629,3.355191841,8,1737.410563,NA,NA,NA,NA,0.15583888,18.15175023,9,0.054838153,21.4310213,5897.610536,NA,NA,NA,1.162796959,NA,NA,NA,NA,38.32525,NA,NA,41.988325,NA,NA,NA,NA
PA15,801,HN,Mo-126,2,IBM,8,1.126168777,0.273065197,0.85310358,3.124175428,10,1146.4601,NA,NA,NA,NA,0.174982518,20.51128638,11,0.059392968,21.7504717,4989.112275,NA,NA,NA,1.246426195,NA,NA,NA,NA,31.36365,NA,NA,27.8138875,NA,NA,NA,NA
